frame,id,x,y
54,16,3317,140
54,19,3319,1848
54,20,3097,1821
54,21,1769,1845
54,29,813,697
54,30,1692,778
54,31,1778,701
54,32,1840,580
54,33,947,691
54,34,1596,390
54,36,1341,315
54,39,1398,526
54,40,2064,822
54,41,623,2003
54,43,1099,639
54,46,669,1999
54,48,3457,2141
54,50,727,1935
54,51,3531,1012
54,52,2093,670
54,53,3136,321
54,55,1411,905
54,56,1801,1824
55,1,2410,1290
55,2,2736,1604
55,3,3391,394
55,4,3213,613
55,5,3229,392
55,6,2648,1222
55,7,2316,906
55,8,1797,1352
55,9,3048,1619
55,10,2390,1117
55,11,3564,2226
55,13,3396,612
55,14,3775,2101
55,16,3317,139
55,19,3327,1856
55,20,3105,1825
55,21,1764,1854
55,29,805,692
55,30,1696,782
55,31,1780,708
55,32,1845,586
55,33,939,687
55,34,1601,393
55,36,1348,320
55,39,1403,528
55,40,2073,828
55,41,627,1999
55,43,1093,635
55,46,675,1995
55,48,3463,2143
55,50,735,1926
55,51,3531,1011
55,52,2100,677
55,53,3136,321
55,55,1407,904
55,56,1795,1835
56,1,2417,1297
56,2,2742,1610
56,3,3391,394
56,4,3213,613
56,5,3229,392
56,6,2652,1227
56,7,2322,912
56,8,1797,1357
56,9,3067,1628
56,10,2396,1122
56,11,3577,2233
56,13,3396,612
56,14,3777,2105
56,16,3317,140
56,19,3335,1861
56,20,3113,1831
56,21,1760,1861
56,29,797,688
56,30,1701,787
56,31,1785,715
56,32,1850,591
56,33,932,682
56,34,1606,398
56,36,1354,325
56,39,1408,532
56,40,2078,833
56,41,631,1995
56,43,1087,631
56,46,680,1991
56,48,3470,2146
56,50,744,1918
56,51,3531,1011
56,52,2104,681
56,53,3136,321
56,55,1407,903
56,56,1791,1840
57,1,2424,1304
57,2,2749,1623
57,3,3391,393
57,4,3214,613
57,5,3229,392
57,6,2658,1230
57,7,2328,917
57,8,1797,1363
57,9,3078,1633
57,10,2402,1128
57,11,3589,2240
57,13,3396,613
57,14,3780,2109
57,16,3317,139
57,19,3342,1867
57,20,3117,1835
57,21,1760,1864
57,29,790,683
57,30,1705,791
57,31,1787,719
57,32,1854,597
57,33,925,678
57,34,1610,401
57,36,1361,330
57,39,1414,535
57,40,2083,840
57,41,634,1991
57,43,1081,627
57,46,685,1987
57,48,3477,2148
57,50,752,1910
57,51,3532,1011
57,52,2107,684
57,53,3137,321
57,55,1406,902
57,56,1788,1840
58,1,2431,1311
58,2,2756,1631
58,3,3391,394
58,4,3214,613
58,5,3229,392
58,6,2664,1235
58,7,2332,920
58,8,1797,1370
58,9,3087,1638
58,10,2406,1135
58,11,3602,2248
58,13,3397,613
58,14,3784,2114
58,16,3317,139
58,19,3349,1872
58,20,3125,1842
58,21,1756,1873
58,29,782,679
58,30,1710,796
58,31,1809,726
58,32,1859,602
58,33,918,673
58,34,1621,411
58,36,1367,335
58,39,1419,538
58,40,2089,848
58,41,638,1987
58,43,1074,622
58,46,691,1983
58,48,3484,2151
58,50,765,1902
58,51,3532,1011
58,52,2111,689
58,53,3137,321
58,55,1398,900
58,56,1786,1845
59,1,2439,1316
59,2,2764,1638
59,3,3392,394
59,4,3214,613
59,5,3230,393
59,6,2668,1239
59,7,2336,924
59,8,1797,1376
59,9,3096,1647
59,10,2417,1141
59,11,3615,2255
59,13,3396,613
59,14,3788,2118
59,16,3317,139
59,19,3356,1880
59,20,3132,1846
59,21,1754,1877
59,29,775,674
59,31,1822,736
59,32,1864,607
59,33,911,668
59,34,1628,413
59,36,1373,338
59,39,1423,542
59,40,2095,854
59,41,641,1983
59,43,1068,618
59,46,696,1979
59,48,3490,2154
59,50,773,1893
59,51,3532,1011
59,52,2116,694
59,53,3137,320
59,55,1388,899
59,56,1783,1849
60,1,2445,1324
60,2,2771,1646
60,3,3392,394
60,4,3212,612
60,5,3229,393
60,6,2673,1244
60,7,2340,928
60,8,1797,1382
60,9,3102,1655
60,10,2427,1148
60,11,3627,2262
60,13,3396,613
60,14,3791,2122
60,16,3317,139
60,19,3364,1886
60,20,3138,1850
60,21,1750,1885
60,29,767,670
60,31,1831,741
60,32,1869,613
60,33,903,664
60,34,1633,417
60,36,1380,347
60,39,1427,549
60,40,2100,859
60,43,1062,614
60,46,701,1975
60,48,3497,2157
60,50,774,1886
60,51,3532,1011
60,52,2121,698
60,53,3137,320
60,55,1384,898
60,56,1781,1853
61,1,2452,1331
61,2,2779,1654
61,3,3392,394
61,4,3212,611
61,5,3229,393
61,6,2679,1249
61,7,2346,935
61,8,1797,1388
61,9,3109,1663
61,10,2432,1153
61,11,3640,2269
61,13,3396,613
61,14,3794,2125
61,16,3316,139
61,19,3371,1891
61,20,3143,1855
61,21,1749,1893
61,29,760,665
61,31,1840,748
61,32,1881,614
61,33,896,659
61,34,1638,422
61,36,1388,354
61,39,1431,552
61,40,2108,866
61,43,1056,610
61,46,707,1971
61,48,3503,2159
61,50,775,1875
61,51,3532,1011
61,52,2125,703
61,53,3137,320
61,55,1380,897
61,56,1778,1858
62,1,2458,1338
62,2,2787,1661
62,3,3392,394
62,4,3212,611
62,5,3230,393
62,6,2684,1254
62,7,2351,940
62,8,1798,1395
62,9,3117,1671
62,10,2435,1160
62,11,3653,2277
62,13,3396,613
62,14,3796,2126
62,16,3316,139
62,19,3377,1898
62,20,3149,1860
62,21,1743,1900
62,29,752,661
62,31,1845,753
62,32,1888,621
62,33,888,654
62,34,1643,426
62,36,1394,358
62,39,1436,555
62,40,2115,873
62,43,1049,606
62,46,712,1967
62,48,3510,2162
62,50,780,1866
62,51,3532,1010
62,52,2133,708
62,53,3138,320
62,55,1376,896
62,56,1775,1861
63,1,2467,1345
63,2,2795,1669
63,3,3392,394
63,4,3211,611
63,5,3228,392
63,6,2690,1261
63,7,2356,945
63,8,1798,1401
63,9,3122,1671
63,10,2440,1165
63,11,3665,2284
63,13,3395,612
63,14,3799,2129
63,16,3316,139
63,19,3386,1906
63,20,3153,1867
63,21,1739,1906
63,29,744,656
63,31,1849,758
63,32,1892,624
63,33,881,649
63,34,1649,432
63,36,1400,364
63,39,1441,561
63,40,2121,879
63,43,1043,602
63,46,717,1963
63,48,3517,2164
63,50,785,1857
63,51,3532,1010
63,52,2137,711
63,53,3138,320
63,55,1371,896
63,56,1772,1866
64,1,2474,1351
64,2,2805,1679
64,3,3392,394
64,4,3211,611
64,5,3229,391
64,6,2696,1266
64,7,2361,950
64,8,1798,1407
64,9,3129,1682
64,10,2446,1171
64,11,3678,2292
64,13,3396,613
64,14,3802,2132
64,16,3317,139
64,19,3391,1911
64,20,3155,1873
64,21,1736,1912
64,29,737,651
64,31,1855,764
64,32,1898,628
64,33,874,645
64,34,1653,438
64,36,1402,368
64,39,1448,567
64,40,2128,884
64,43,1031,579
64,46,723,1959
64,48,3524,2167
64,50,789,1849
64,51,3532,1010
64,52,2144,717
64,53,3138,319
64,55,1367,895
64,56,1770,1870
64,57,1748,814
65,1,2480,1357
65,2,2814,1685
65,3,3392,394
65,4,3211,611
65,5,3229,391
65,6,2701,1269
65,7,2367,954
65,8,1798,1414
65,9,3136,1686
65,10,2451,1177
65,11,3691,2299
65,13,3396,613
65,14,3805,2135
65,16,3316,139
65,19,3397,1916
65,20,3156,1881
65,21,1732,1920
65,29,730,647
65,31,1862,772
65,32,1901,633
65,33,867,640
65,34,1657,441
65,36,1405,373
65,39,1453,571
65,40,2134,889
65,43,1024,573
65,46,728,1955
65,48,3530,2170
65,50,797,1839
65,51,3532,1010
65,52,2154,724
65,53,3138,319
65,55,1362,894
65,56,1767,1874
65,57,1754,817
66,1,2487,1364
66,2,2820,1691
66,3,3392,394
66,4,3211,612
66,5,3229,391
66,6,2706,1275
66,7,2373,959
66,8,1798,1420
66,9,3142,1690
66,10,2455,1184
66,11,3703,2306
66,13,3396,612
66,14,3808,2138
66,16,3316,139
66,19,3403,1922
66,20,3161,1888
66,21,1720,1929
66,29,722,642
66,31,1872,779
66,32,1904,638
66,33,860,635
66,34,1663,445
66,36,1411,377
66,39,1459,577
66,40,2141,894
66,43,1018,568
66,46,733,1951
66,48,3537,2172
66,50,804,1833
66,51,3532,1010
66,52,2159,729
66,53,3139,319
66,55,1358,894
66,56,1765,1878
66,57,1758,820
67,1,2494,1372
67,2,2828,1699
67,3,3391,394
67,4,3211,611
67,5,3229,391
67,6,2711,1281
67,7,2379,965
67,8,1798,1426
67,9,3148,1700
67,10,2461,1191
67,11,3716,2314
67,13,3396,612
67,14,3811,2142
67,16,3316,139
67,19,3409,1929
67,20,3167,1894
67,21,1715,1936
67,29,715,638
67,31,1880,788
67,32,1910,643
67,33,852,631
67,34,1669,450
67,36,1419,381
67,39,1464,581
67,40,2148,900
67,43,1011,562
67,46,739,1947
67,48,3543,2175
67,50,809,1825
67,51,3532,1010
67,52,2161,733
67,53,3139,319
67,55,1353,893
67,56,1762,1883
67,57,1761,824
68,1,2502,1380
68,2,2836,1706
68,3,3392,394
68,4,3210,611
68,5,3229,390
68,6,2717,1286
68,7,2385,970
68,8,1798,1432
68,9,3156,1707
68,10,2468,1197
68,13,3396,612
68,14,3814,2145
68,16,3316,139
68,19,3418,1933
68,20,3165,1899
68,21,1711,1943
68,29,707,633
68,31,1886,797
68,32,1917,649
68,33,845,626
68,34,1674,454
68,36,1425,385
68,39,1469,584
68,40,2154,905
68,43,1004,557
68,46,744,1943
68,48,3550,2177
68,50,818,1816
68,51,3532,1010
68,52,2166,736
68,53,3139,319
68,55,1349,892
68,56,1759,1887
68,57,1765,830
68,59,1717,325
69,1,2508,1385
69,2,2844,1714
69,3,3391,394
69,4,3210,611
69,5,3228,390
69,6,2721,1289
69,7,2389,976
69,8,1798,1439
69,9,3163,1713
69,10,2474,1204
69,13,3395,612
69,14,3818,2148
69,16,3316,139
69,19,3424,1941
69,20,3177,1904
69,21,1729,1940
69,29,700,628
69,31,1891,804
69,32,1925,655
69,33,838,622
69,34,1677,458
69,36,1422,386
69,39,1473,588
69,40,2160,911
69,43,998,552
69,48,3557,2181
69,50,826,1803
69,51,3532,1009
69,52,2170,739
69,53,3139,319
69,55,1345,892
69,56,1757,1891
69,57,1771,836
69,59,1723,325
70,1,2517,1393
70,2,2856,1720
70,3,3392,394
70,4,3210,611
70,5,3228,391
70,6,2727,1295
70,7,2395,982
70,8,1799,1445
70,9,3171,1720
70,10,2480,1209
70,13,3395,612
70,14,3821,2151
70,16,3316,140
70,19,3431,1950
70,20,3199,1910
70,21,1729,1942
70,29,692,624
70,31,1895,811
70,32,1932,661
70,33,830,617
70,34,1683,462
70,36,1428,391
70,39,1477,593
70,40,2167,917
70,43,991,547
70,50,834,1800
70,51,3532,1009
70,52,2183,743
70,53,3139,319
70,55,1340,891
70,56,1754,1895
70,57,1775,840
70,59,1727,325
70,61,1320,670
71,1,2524,1400
71,2,2863,1726
71,3,3392,394
71,4,3210,612
71,5,3228,391
71,6,2732,1299
71,7,2398,987
71,8,1788,1445
71,9,3177,1725
71,10,2486,1213
71,13,3396,612
71,14,3824,2154
71,16,3316,140
71,19,3437,1956
71,20,3209,1916
71,21,1717,1949
71,29,684,619
71,31,1902,817
71,32,1939,666
71,33,823,612
71,34,1688,465
71,36,1425,389
71,39,1482,597
71,40,2174,924
71,43,985,541
71,50,842,1802
71,51,3532,1009
71,52,2189,748
71,53,3138,325
71,55,1336,890
71,56,1752,1900
71,57,1778,845
71,59,1731,324
71,61,1320,670
72,1,2530,1407
72,2,2869,1731
72,3,3391,394
72,4,3210,611
72,5,3228,392
72,6,2738,1305
72,7,2402,991
72,8,1787,1451
72,9,3184,1733
72,10,2493,1218
72,13,3396,612
72,14,3827,2158
72,16,3315,140
72,19,3446,1963
72,20,3218,1922
72,21,1706,1961
72,29,673,590
72,31,1910,823
72,32,1944,670
72,33,816,607
72,34,1694,472
72,36,1429,393
72,39,1485,603
72,40,2180,929
72,43,978,536
72,50,846,1791
72,51,3532,1009
72,52,2192,754
72,53,3138,325
72,55,1331,889
72,56,1749,1904
72,57,1783,852
72,59,1736,324
72,61,1320,664
73,1,2537,1415
73,2,2877,1738
73,3,3391,394
73,4,3211,611
73,5,3228,392
73,6,2743,1312
73,7,2409,996
73,8,1787,1457
73,9,3191,1739
73,10,2500,1224
73,13,3396,612
73,14,3830,2161
73,16,3315,140
73,19,3453,1970
73,20,3223,1929
73,21,1697,1970
73,29,665,584
73,31,1914,828
73,32,1950,677
73,33,809,603
73,34,1700,475
73,36,1430,393
73,39,1487,610
73,40,2184,935
73,43,971,530
73,50,845,1778
73,51,3532,1009
73,52,2198,759
73,53,3138,325
73,55,1327,889
73,56,1746,1908
73,57,1788,856
73,59,1740,324
73,61,1321,663
74,1,2543,1422
74,2,2885,1745
74,3,3391,393
74,4,3211,611
74,5,3228,392
74,6,2748,1317
74,7,2414,1001
74,8,1786,1463
74,9,3198,1742
74,10,2504,1230
74,13,3397,613
74,14,3833,2164
74,16,3315,139
74,19,3460,1977
74,20,3229,1934
74,21,1687,1983
74,29,658,578
74,31,1922,836
74,32,1955,681
74,33,802,598
74,34,1705,481
74,36,1452,412
74,39,1492,612
74,40,2190,942
74,43,965,525
74,50,855,1770
74,51,3532,1009
74,52,2204,764
74,53,3138,325
74,55,1323,888
74,56,1744,1912
74,57,1795,860
74,59,1736,376
74,61,1320,661
74,65,1426,241
75,1,2551,1430
75,2,2893,1752
75,3,3391,393
75,4,3211,611
75,5,3228,392
75,6,2754,1323
75,7,2422,1007
75,8,1786,1469
75,9,3206,1752
75,10,2511,1237
75,13,3397,613
75,14,3836,2167
75,16,3314,139
75,19,3465,1984
75,20,3237,1943
75,21,1681,1990
75,29,650,573
75,31,1932,844
75,32,1960,686
75,34,1710,488
75,36,1463,422
75,39,1499,614
75,40,2197,949
75,43,958,520
75,50,863,1759
75,51,3532,1009
75,52,2209,768
75,53,3138,326
75,55,1318,888
75,56,1741,1917
75,57,1799,864
75,59,1737,383
75,61,1320,661
75,65,1433,246
76,1,2557,1438
76,2,2898,1762
76,3,3391,393
76,4,3211,611
76,5,3229,391
76,6,2758,1328
76,7,2427,1013
76,8,1785,1475
76,9,3212,1760
76,10,2517,1244
76,13,3396,613
76,14,3839,2170
76,16,3313,139
76,19,3471,1992
76,20,3246,1950
76,21,1676,1997
76,29,642,567
76,31,1938,852
76,32,1965,693
76,34,1714,494
76,36,1472,429
76,39,1505,619
76,40,2203,954
76,43,952,514
76,50,863,1749
76,51,3533,1008
76,52,2215,773
76,53,3139,324
76,55,1314,887
76,56,1739,1921
76,57,1806,872
76,59,1740,389
76,61,1321,659
76,65,1438,251
77,1,2563,1444
77,2,2903,1768
77,3,3391,393
77,4,3212,611
77,5,3229,391
77,6,2763,1332
77,7,2431,1018
77,8,1784,1473
77,9,3218,1766
77,10,2524,1249
77,13,3396,613
77,14,3842,2174
77,16,3313,140
77,19,3476,1997
77,20,3252,1956
77,21,1672,2000
77,29,634,561
77,31,1945,859
77,32,1970,698
77,34,1723,498
77,36,1477,435
77,39,1510,625
77,40,2208,960
77,43,945,509
77,50,867,1743
77,51,3533,1008
77,52,2221,778
77,53,3139,324
77,55,1309,886
77,56,1736,1925
77,57,1809,875
77,59,1743,396
77,61,1321,658
77,65,1444,256
78,1,2571,1450
78,2,2912,1775
78,3,3392,393
78,4,3212,611
78,5,3228,392
78,6,2769,1337
78,7,2435,1021
78,8,1784,1479
78,9,3224,1772
78,10,2529,1254
78,13,3396,613
78,14,3845,2177
78,16,3312,140
78,19,3484,2002
78,20,3261,1961
78,21,1668,2006
78,29,627,556
78,31,1954,866
78,32,1974,704
78,34,1728,503
78,36,1484,439
78,39,1517,630
78,40,2216,967
78,43,939,504
78,50,873,1738
78,51,3533,1008
78,52,2226,782
78,53,3139,324
78,55,1305,886
78,56,1733,1930
78,57,1813,876
78,59,1746,402
78,61,1321,657
78,65,1449,260
78,69,1373,64
79,1,2578,1457
79,2,2919,1782
79,3,3392,393
79,4,3212,610
79,5,3228,393
79,6,2775,1341
79,7,2441,1025
79,8,1783,1483
79,9,3229,1778
79,10,2536,1260
79,13,3396,613
79,14,3848,2180
79,16,3312,139
79,19,3489,2009
79,20,3269,1966
79,21,1663,2011
79,29,619,550
79,31,1960,873
79,32,1980,711
79,34,1731,507
79,36,1492,446
79,39,1522,635
79,40,2222,972
79,43,932,499
79,50,873,1728
79,52,2232,787
79,53,3139,324
79,55,1301,885
79,56,1731,1934
79,57,1820,880
79,59,1749,409
79,61,1321,655
79,65,1452,269
79,69,1377,66
79,70,1667,1672
80,1,2586,1464
80,2,2926,1790
80,3,3391,392
80,4,3211,610
80,5,3228,393
80,6,2780,1346
80,7,2446,1030
80,8,1782,1488
80,9,3233,1786
80,10,2541,1266
80,13,3396,614
80,14,3852,2183
80,16,3312,139
80,19,3494,2013
80,20,3277,1972
80,21,1672,2012
80,29,611,544
80,31,1968,879
80,32,1986,716
80,34,1736,512
80,36,1497,451
80,39,1528,640
80,40,2229,978
80,43,925,493
80,50,877,1713
80,52,2237,792
80,53,3139,324
80,55,1296,884
80,56,1728,1938
80,57,1826,885
80,59,1752,415
80,61,1321,654
80,65,1456,273
80,69,1385,68
80,70,1667,1675
81,1,2594,1473
81,2,2935,1798
81,3,3391,392
81,4,3211,611
81,5,3228,392
81,6,2787,1353
81,7,2451,1037
81,8,1782,1493
81,9,3239,1792
81,10,2548,1272
81,13,3396,614
81,14,3854,2187
81,16,3312,140
81,19,3499,2021
81,20,3282,1977
81,21,1671,2015
81,29,604,538
81,31,1975,890
81,32,1991,722
81,34,1741,516
81,36,1504,457
81,39,1533,644
81,40,2234,982
81,43,918,488
81,50,880,1704
81,52,2243,796
81,53,3139,324
81,55,1292,884
81,56,1725,1942
81,57,1831,891
81,59,1755,422
81,61,1322,653
81,65,1460,278
81,69,1394,71
81,70,1665,1679
82,1,2600,1481
82,2,2943,1806
82,3,3391,393
82,4,3211,611
82,5,3228,392
82,6,2792,1358
82,7,2456,1042
82,8,1782,1498
82,9,3250,1800
82,10,2555,1279
82,13,3395,614
82,14,3858,2190
82,16,3313,140
82,19,3502,2027
82,20,3287,1984
82,21,1666,2020
82,29,596,532
82,31,1982,898
82,32,1997,727
82,34,1746,521
82,36,1510,462
82,39,1538,649
82,40,2242,990
82,43,912,482
82,50,878,1697
82,52,2249,801
82,53,3139,324
82,55,1287,883
82,56,1722,1947
82,57,1835,897
82,59,1758,429
82,61,1321,652
82,65,1465,283
82,69,1399,73
82,70,1665,1680
83,1,2607,1488
83,2,2951,1814
83,3,3391,392
83,4,3211,611
83,5,3227,392
83,6,2798,1364
83,7,2462,1049
83,8,1781,1503
83,9,3257,1806
83,10,2560,1285
83,13,3395,614
83,14,3861,2193
83,16,3313,140
83,19,3505,2031
83,20,3294,1989
83,21,1665,2027
83,29,588,527
83,31,1989,904
83,32,2002,733
83,34,1751,526
83,36,1517,468
83,39,1543,654
83,40,2249,995
83,43,905,477
83,50,883,1688
83,52,2254,806
83,53,3139,324
83,55,1283,882
83,56,1720,1951
83,57,1838,901
83,59,1761,435
83,61,1322,651
83,65,1469,288
83,69,1403,75
83,70,1665,1687
83,72,1663,2031
84,1,2617,1495
84,2,2959,1821
84,3,3390,392
84,4,3211,612
84,5,3227,392
84,6,2803,1370
84,7,2467,1054
84,8,1780,1508
84,9,3265,1811
84,10,2567,1291
84,13,3395,614
84,14,3864,2196
84,16,3314,139
84,19,3512,2040
84,20,3301,1993
84,21,1662,2033
84,29,580,521
84,31,1996,912
84,32,2008,738
84,34,1757,530
84,36,1524,474
84,39,1551,651
84,40,2255,1002
84,43,899,472
84,50,888,1679
84,52,2260,811
84,53,3140,324
84,55,1279,881
84,56,1718,1955
84,57,1843,905
84,59,1764,442
84,61,1322,649
84,65,1474,293
84,69,1409,77
84,70,1665,1689
84,72,1635,2056
84,73,3528,1014
85,1,2624,1500
85,2,2966,1828
85,3,3390,392
85,4,3211,612
85,5,3227,392
85,6,2807,1375
85,7,2472,1060
85,8,1779,1513
85,9,3272,1817
85,10,2573,1296
85,13,3395,615
85,14,3867,2199
85,16,3314,139
85,19,3528,2043
85,20,3309,2002
85,21,1659,2038
85,29,573,515
85,31,2005,920
85,32,2013,743
85,34,1762,535
85,36,1531,480
85,39,1557,655
85,40,2261,1008
85,43,892,466
85,50,893,1671
85,52,2265,815
85,53,3140,324
85,55,1275,881
85,56,1715,1959
85,57,1849,910
85,59,1766,448
85,61,1322,648
85,65,1478,297
85,69,1414,79
85,70,1663,1692
85,72,1626,2066
85,73,3527,1015
86,1,2632,1506
86,2,2972,1834
86,3,3391,392
86,4,3211,612
86,5,3227,391
86,6,2813,1380
86,7,2477,1065
86,8,1779,1518
86,9,3279,1822
86,10,2580,1301
86,13,3395,614
86,14,3870,2203
86,16,3314,138
86,19,3535,2049
86,20,3316,2009
86,21,1656,2044
86,29,565,510
86,31,2012,927
86,32,2019,749
86,34,1767,540
86,36,1537,486
86,39,1562,659
86,40,2268,1014
86,43,886,461
86,50,897,1662
86,52,2271,820
86,53,3140,324
86,55,1270,880
86,56,1712,1964
86,57,1853,914
86,59,1769,455
86,61,1322,647
86,65,1483,302
86,69,1420,81
86,70,1662,1695
86,72,1616,2073
86,73,3527,1015
87,1,2637,1513
87,2,2980,1841
87,3,3390,392
87,4,3209,617
87,5,3226,391
87,6,2817,1388
87,7,2481,1066
87,8,1777,1521
87,9,3286,1827
87,10,2584,1306
87,13,3393,615
87,14,3873,2206
87,16,3314,138
87,19,3542,2055
87,20,3323,2015
87,21,1653,2050
87,29,557,504
87,31,2019,934
87,32,2024,755
87,34,1772,545
87,36,1539,486
87,39,1568,663
87,40,2274,1019
87,43,879,456
87,50,902,1655
87,52,2277,825
87,53,3136,324
87,55,1266,879
87,56,1709,1968
87,57,1857,918
87,59,1772,462
87,61,1322,646
87,65,1487,307
87,69,1425,83
87,70,1662,1697
87,72,1611,2076
87,73,3527,1015
88,1,2644,1523
88,2,2987,1848
88,3,3391,394
88,4,3209,614
88,5,3226,391
88,6,2824,1393
88,7,2486,1073
88,8,1776,1526
88,9,3294,1836
88,10,2589,1312
88,13,3392,616
88,14,3876,2209
88,16,3314,138
88,19,3549,2061
88,20,3329,2023
88,21,1650,2055
88,29,549,498
88,31,2028,943
88,32,2029,760
88,34,1778,549
88,36,1546,493
88,39,1573,667
88,40,2278,1022
88,43,872,450
88,50,904,1647
88,52,2282,829
88,53,3136,324
88,55,1261,879
88,57,1862,922
88,59,1775,468
88,61,1323,644
88,65,1491,312
88,69,1427,99
88,70,1661,1701
88,72,1602,2078
88,73,3526,1015
89,1,2649,1529
89,2,2994,1855
89,3,3391,393
89,4,3208,620
89,5,3226,390
89,6,2829,1397
89,7,2493,1081
89,8,1776,1530
89,9,3301,1842
89,10,2596,1318
89,13,3391,616
89,14,3879,2212
89,16,3314,138
89,19,3555,2068
89,20,3335,2028
89,21,1647,2061
89,29,541,492
89,31,2034,951
89,32,2035,766
89,34,1783,554
89,36,1551,497
89,39,1579,671
89,40,2283,1029
89,43,866,445
89,50,908,1637
89,52,2288,834
89,53,3135,324
89,55,1257,878
89,57,1867,926
89,59,1778,475
89,61,1323,643
89,65,1509,312
89,69,1432,103
89,70,1661,1707
89,72,1599,2082
89,73,3526,1015
90,1,2656,1536
90,2,3007,1864
90,3,3390,393
90,4,3208,616
90,5,3226,389
90,6,2834,1402
90,7,2497,1087
90,8,1775,1535
90,9,3307,1849
90,10,2601,1324
90,13,3392,615
90,14,3882,2216
90,16,3314,139
90,19,3563,2073
90,20,3341,2035
90,21,1644,2066
90,29,534,486
90,31,2041,959
90,32,2047,775
90,34,1794,556
90,36,1557,500
90,39,1584,675
90,40,2291,1035
90,43,859,439
90,50,910,1628
90,52,2276,840
90,53,3135,324
90,57,1872,931
90,59,1781,481
90,61,1323,642
90,65,1515,316
90,69,1438,107
90,70,1659,1709
90,72,1594,2085
90,73,3526,1015
91,1,2663,1543
91,2,3015,1871
91,3,3390,394
91,4,3208,614
91,5,3227,389
91,6,2840,1407
91,7,2501,1092
91,8,1774,1540
91,9,3314,1855
91,10,2606,1331
91,13,3392,616
91,14,3885,2219
91,16,3314,139
91,19,3569,2080
91,20,3349,2041
91,21,1642,2072
91,29,526,481
91,31,2050,966
91,32,2053,779
91,34,1800,560
91,36,1563,504
91,39,1589,679
91,40,2298,1041
91,43,853,434
91,50,914,1619
91,52,2283,847
91,53,3135,323
91,57,1879,935
91,59,1784,488
91,61,1323,640
91,65,1520,321
91,69,1443,110
91,70,1657,1712
91,72,1591,2087
91,73,3525,1016
92,1,2670,1550
92,2,3020,1875
92,3,3390,394
92,4,3208,613
92,5,3227,389
92,6,2845,1413
92,7,2507,1096
92,8,1774,1545
92,9,3319,1861
92,10,2613,1337
92,13,3393,615
92,14,3888,2222
92,16,3314,139
92,19,3580,2087
92,20,3355,2051
92,21,1638,2078
92,29,519,475
92,31,2056,974
92,32,2058,784
92,34,1806,565
92,36,1569,511
92,39,1595,683
92,40,2303,1048
92,43,846,429
92,50,914,1606
92,52,2288,852
92,53,3134,323
92,57,1882,940
92,59,1787,495
92,61,1323,640
92,65,1525,326
92,69,1448,115
92,70,1656,1715
92,72,1587,2090
92,73,3525,1016
93,1,2677,1557
93,2,3028,1882
93,3,3390,393
93,4,3208,613
93,5,3227,389
93,6,2850,1418
93,7,2513,1099
93,8,1773,1550
93,9,3325,1864
93,10,2620,1342
93,13,3393,615
93,16,3314,138
93,19,3585,2090
93,20,3363,2059
93,21,1635,2083
93,29,511,469
93,31,2064,980
93,32,2063,792
93,34,1811,570
93,36,1577,518
93,39,1601,687
93,40,2310,1054
93,43,839,424
93,50,918,1597
93,52,2293,857
93,53,3134,323
93,57,1887,946
93,59,1790,502
93,61,1323,638
93,65,1531,330
93,69,1453,122
93,70,1656,1718
93,72,1585,2092
93,73,3525,1016
94,1,2683,1565
94,2,3057,1893
94,3,3391,393
94,4,3208,612
94,5,3227,389
94,6,2856,1424
94,7,2518,1104
94,8,1772,1555
94,9,3332,1867
94,10,2628,1347
94,13,3393,615
94,16,3315,138
94,19,3591,2095
94,20,3370,2064
94,21,1632,2089
94,29,503,464
94,31,2073,988
94,32,2068,798
94,34,1816,574
94,36,1584,524
94,39,1606,691
94,40,2316,1061
94,43,833,418
94,50,919,1586
94,52,2298,862
94,53,3135,323
94,57,1891,950
94,59,1793,508
94,61,1323,637
94,65,1536,334
94,69,1459,126
94,70,1655,1721
94,72,1585,2093
94,73,3525,1016
95,1,2690,1572
95,2,3066,1900
95,3,3391,393
95,4,3208,612
95,5,3227,390
95,6,2861,1429
95,7,2524,1106
95,8,1772,1560
95,9,3340,1875
95,10,2634,1354
95,13,3392,615
95,16,3314,138
95,19,3598,2101
95,20,3377,2068
95,21,1629,2095
95,29,495,458
95,31,2079,996
95,32,2075,805
95,34,1815,580
95,36,1590,530
95,39,1611,695
95,40,2324,1067
95,50,922,1577
95,52,2303,869
95,53,3134,323
95,57,1896,954
95,59,1796,515
95,61,1324,636
95,65,1541,339
95,69,1465,132
95,70,1654,1724
95,72,1582,2094
95,73,3526,1015
96,1,2697,1579
96,2,3071,1906
96,3,3390,393
96,4,3209,612
96,5,3227,390
96,6,2872,1433
96,7,2530,1109
96,8,1773,1558
96,9,3347,1881
96,10,2639,1359
96,13,3392,615
96,16,3314,138
96,19,3604,2099
96,20,3382,2072
96,21,1626,2100
96,29,488,452
96,31,2089,1005
96,32,2082,811
96,34,1820,584
96,36,1597,535
96,39,1617,699
96,40,2329,1072
96,50,925,1568
96,52,2307,873
96,53,3136,323
96,57,1904,958
96,59,1799,521
96,61,1324,634
96,65,1547,344
96,69,1470,137
96,70,1649,1728
96,72,1581,2096
96,73,3526,1015
97,1,2704,1586
97,2,3075,1912
97,3,3390,393
97,4,3210,611
97,5,3226,391
97,6,2877,1438
97,7,2535,1117
97,8,1773,1561
